"YearMonth","AnimalType","ATC","ProductName","PackType","PackageSize","Substanse","Price","UnitsSold","ActiveSubstanceVolume","ActiveSubstanceUnit","RealPrice","Year","Month","RealPricePerUnit","Date","KgActiveSubstance","RealPricePerKgActiveSubstance"
200807,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",53917.5,91,32760,"g",74793.1081394194,2008,7,821.902287246367,"2008-07-01",32.76,2283.06190901769
200807,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",4548,4,3600,"g",6308.88034159743,2008,7,1577.22008539936,"2008-07-01",3.6,1752.46676155484
200807,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",945,7,525,"g",1310.88212902585,2008,7,187.268875575122,"2008-07-01",0.525,2496.91834100162
200807,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",17797.5,9,12960,"g",24688.2800966535,2008,7,2743.1422329615,"2008-07-01",12.96,1904.95988400104
200807,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","96 x 100 milliliter","bensylpenicillinprokainmonohydrat",3938,1,2880,"g",5462.7024593691,2008,7,5462.7024593691,"2008-07-01",2.88,1896.77168728094
200807,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",4594,55,1650,"g",6372.69047697858,2008,7,115.867099581429,"2008-07-01",1.65,3862.23665271429
200807,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",3408,3,2700,"g",4727.49872562974,2008,7,1575.83290854325,"2008-07-01",2.7,1750.92545393694
200807,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",804,6,450,"g",1115.29019231406,2008,7,185.88169871901,"2008-07-01",0.45,2478.4226495868
200807,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",60098.5,223,33450,"g",83367.2482870478,2008,7,373.844162722187,"2008-07-01",33.45,2492.29441814792
200807,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","50 x 100 milliliter","bensylpenicillinprokainmonohydrat",16400,8,12000,"g",22749.700440237,2008,7,2843.71255502963,"2008-07-01",12,1895.80837001975
200807,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin, trimetoprim",10875,75,1800,"g",15085.5483102181,2008,7,201.140644136242,"2008-07-01",1.8,8380.86017234339
200807,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin, trimetoprim",18912.5,17,4896,"g",26234.9822912184,2008,7,1543.23425242461,"2008-07-01",4.896,5358.45226536323
200807,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","3 x 12 x 100 milliliter","sulfadiazin, trimetoprim",2774.5,1,864,"g",3848.72218728278,2008,7,3848.72218728278,"2008-07-01",0.864,4454.53956861433
200807,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","10 x 100 milliliter","sulfadiazin",2120.5,1,400,"g",2941.50852338552,2008,7,2941.50852338552,"2008-07-01",0.4,7353.7713084638
200807,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","10 x 100 milliliter","trimetoprim",2120.5,1,80,"g",2941.50852338552,2008,7,2941.50852338552,"2008-07-01",0.08,36768.856542319
200807,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",3724,14,560,"g",5165.84661216113,2008,7,368.989043725795,"2008-07-01",0.56,9224.72609314487
200807,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",3724,14,112,"g",5165.84661216113,2008,7,368.989043725795,"2008-07-01",0.112,46123.6304657244
200807,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",150255,378,7560,"g",208430.25851511,2008,7,551.402800304525,"2008-07-01",7.56,27570.1400152262
200807,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",152100,300,36000,"g",210989.599814637,2008,7,703.29866604879,"2008-07-01",36,5860.82221707325
200807,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",15642,18,90,"g",21698.2203833041,2008,7,1205.45668796134,"2008-07-01",0.09,241091.337592268
200807,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",44330,11,660,"g",61493.5500314455,2008,7,5590.32273013141,"2008-07-01",0.66,93172.0455021901
200807,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",50778,126,630,"g",70438.0663996558,2008,7,559.032273013141,"2008-07-01",0.63,111806.454602628
200807,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",35066,197,246.25,"g",48642.7436364238,2008,7,246.917480387938,"2008-07-01",0.24625,197533.98431035
200807,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",6952,11,2200,"g",9643.65350369071,2008,7,876.695773062792,"2008-07-01",2.2,4383.47886531396
200807,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",6952,11,2750,"g",9643.65350369071,2008,7,876.695773062792,"2008-07-01",2.75,3506.78309225117
200807,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",724.5,7,140,"g",1005.00963225315,2008,7,143.572804607593,"2008-07-01",0.14,7178.64023037964
200807,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",724.5,7,175,"g",1005.00963225315,2008,7,143.572804607593,"2008-07-01",0.175,5742.91218430371
200807,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",3675,25,1325,"g",5097.87494621164,2008,7,203.914997848466,"2008-07-01",1.325,3847.45278959369
200807,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",10815,21,5565,"g",15002.3176988514,2008,7,714.396080897686,"2008-07-01",5.565,2695.83426753844
200807,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",56331,198,3960,"g",78141.0594816458,2008,7,394.651815563868,"2008-07-01",3.96,19732.5907781934
200807,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",12665,17,2125,"g",17568.5948826586,2008,7,1033.44675780345,"2008-07-01",2.125,8267.57406242758
200807,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","5000 milliliter","tiamulinvätefumarat",112662,36,22500,"g",156282.118963292,2008,7,4341.16997120254,"2008-07-01",22.5,6945.87195392409
200807,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",335093.5,1015,41434,"g",464833.947833571,2008,7,457.964480624207,"2008-07-01",41.434,11218.6597440163
200808,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",5697,9,1017,"g",7906.14861911385,2008,8,878.460957679316,"2008-08-01",1.017,7773.99077592316
200808,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",4717.5,51,576.3,"g",6546.82396185178,2008,8,128.369097291211,"2008-08-01",0.5763,11360.0971054169
200808,"Gris, animalieproduktion - 12","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","500 gram","oxitetracyklinhydroklorid",1540,4,440,"g",2137.17199814557,2008,8,534.292999536393,"2008-08-01",0.44,4857.20908669448
200808,"Gris, animalieproduktion - 12","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","6 x 500 gram","oxitetracyklinhydroklorid",2011,1,660,"g",2790.81356381217,2008,8,2790.81356381217,"2008-08-01",0.66,4228.50539971541
200808,"Gris, animalieproduktion - 12","QJ01CE01","Geepenil vet., pulv och vätska till inj-vätska, lösning 24 g","Flaska","24 gram","bensylpenicillinnatrium",308,2,1152,"g",427.434399629114,2008,8,213.717199814557,"2008-08-01",1.152,371.036805233606
200808,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",5332,62,1860,"g",7399.61110007285,2008,8,119.348566130207,"2008-08-01",1.86,3978.28553767357
200808,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",50362.5,85,30600,"g",69891.7693224717,2008,8,822.256109676137,"2008-08-01",30.6,2284.04474910038
200808,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",10233,9,8100,"g",14201.0915954699,2008,8,1577.89906616332,"2008-08-01",8.1,1753.22118462591
200808,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","192 x 100 milliliter","bensylpenicillinprokainmonohydrat",7000,1,5760,"g",9714.41817338897,2008,8,9714.41817338897,"2008-08-01",5.76,1686.53093288003
200808,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",810,6,450,"g",1124.09696006358,2008,8,187.34949334393,"2008-08-01",0.45,2497.99324458573
200808,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",13842.5,7,10080,"g",19210.2619378767,2008,8,2744.32313398238,"2008-08-01",10.08,1905.77995415443
200808,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",5536,64,1920,"g",7682.7170011259,2008,8,120.042453142592,"2008-08-01",1.92,4001.41510475307
200808,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 x 100 milliliter","bensylpenicillinprokainmonohydrat",4050,1,3000,"g",5620.4848003179,2008,8,5620.4848003179,"2008-08-01",3,1873.4949334393
200808,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",5680,5,4500,"g",7882.55646069276,2008,8,1576.51129213855,"2008-08-01",4.5,1751.67921348728
200808,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","25 x 100 milliliter","bensylpenicillinprokainmonohydrat",1143.5,1,750,"g",1586.91959732433,2008,8,1586.91959732433,"2008-08-01",0.75,2115.89279643244
200808,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1340,10,750,"g",1859.6171931916,2008,8,185.96171931916,"2008-08-01",0.75,2479.48959092213
200808,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",55852,208,31200,"g",77509.9548314458,2008,8,372.64401361272,"2008-08-01",31.2,2484.2934240848
200808,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","50 x 100 milliliter","bensylpenicillinprokainmonohydrat",10250,5,7500,"g",14224.683753891,2008,8,2844.9367507782,"2008-08-01",7.5,1896.6245005188
200808,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin, trimetoprim",14500,100,2400,"g",20122.7233591629,2008,8,201.227233591629,"2008-08-01",2.4,8384.46806631788
200808,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin, trimetoprim",23362.5,21,6048,"g",32421.8706536857,2008,8,1543.89860255646,"2008-08-01",6.048,5360.75903665438
200808,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","10 x 100 milliliter","sulfadiazin",2120.5,1,400,"g",2942.77481952447,2008,8,2942.77481952447,"2008-08-01",0.4,7356.93704881117
200808,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","10 x 100 milliliter","trimetoprim",2120.5,1,80,"g",2942.77481952447,2008,8,2942.77481952447,"2008-08-01",0.08,36784.6852440559
200808,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",5586,21,840,"g",7752.10570236439,2008,8,369.147890588781,"2008-08-01",0.84,9228.69726471951
200808,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",5586,21,168,"g",7752.10570236439,2008,8,369.147890588781,"2008-08-01",0.168,46143.4863235976
200808,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",163422.5,412,8240,"g",226793.500562951,2008,8,550.469661560561,"2008-08-01",8.24,27523.483078028
200808,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",133341,263,31560,"g",185047.176236837,2008,8,703.601430558315,"2008-08-01",31.56,5863.34525465263
200808,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",11297,13,65,"g",15677.683157825,2008,8,1205.975627525,"2008-08-01",0.065,241195.125505
200808,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",40300,10,600,"g",55927.293198225,2008,8,5592.7293198225,"2008-08-01",0.6,93212.155330375
200808,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",61256,152,760,"g",85009.4856613021,2008,8,559.27293198225,"2008-08-01",0.76,111854.58639645
200808,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",47348,266,332.5,"g",65708.324524803,2008,8,247.023776409034,"2008-08-01",0.3325,197619.021127227
200808,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",6320,10,2000,"g",8770.73183654547,2008,8,877.073183654547,"2008-08-01",2,4385.36591827274
200808,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",6320,10,2500,"g",8770.73183654547,2008,8,877.073183654547,"2008-08-01",2.5,3508.29273461819
200808,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1242,12,240,"g",1723.61533876416,2008,8,143.63461156368,"2008-08-01",0.24,7181.730578184
200808,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1242,12,300,"g",1723.61533876416,2008,8,143.63461156368,"2008-08-01",0.3,5745.3844625472
200808,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",2352,16,848,"g",3264.04450625869,2008,8,204.002781641168,"2008-08-01",0.848,3849.10908756921
200808,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",11330,22,5830,"g",15723.4797006424,2008,8,714.703622756474,"2008-08-01",5.83,2696.99480285461
200808,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",33571,118,2360,"g",46588.9617855487,2008,8,394.821710047023,"2008-08-01",2.36,19741.0855023511
200808,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",13410,18,2250,"g",18610.0496721637,2008,8,1033.89164845354,"2008-08-01",2.25,8271.13318762831
200808,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","5000 milliliter","tiamulinvätefumarat",122050.5,39,24375,"g",169378.513610173,2008,8,4343.03881051725,"2008-08-01",24.375,6948.86209682761
200808,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",404323.5,1067,51966.4,"g",561109.650904033,2008,8,525.875961484567,"2008-08-01",51.9664,10797.5470862718
