"YearMonth","AnimalType","ATC","ProductName","PackType","PackageSize","Substanse","Price","UnitsSold","ActiveSubstanceVolume","ActiveSubstanceUnit","RealPrice","Year","Month","RealPricePerUnit","Date"
200802,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",4421.5,53,1590,"g",6275.271674343,2008,2,118.401352346094,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",1136,1,900,"g",1612.2828501761,2008,2,1612.2828501761,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","25 x 100 milliliter","bensylpenicillinprokainmonohydrat",11435,10,7500,"g",16229.2732321864,2008,2,1622.92732321864,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",60637.5,225,33750,"g",86060.5645489027,2008,2,382.491397995123,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",13848,96,1920,"g",19653.9550257383,2008,2,204.728698184774,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",13848,96,384,"g",19653.9550257383,2008,2,204.728698184774,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin",21056.5,19,4560,"g",29884.7128826876,2008,2,1572.87962540461,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","trimetoprim",21056.5,19,912,"g",29884.7128826876,2008,2,1572.87962540461,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",3974,15,600,"g",5640.15144947169,2008,2,376.010096631446,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",3974,15,120,"g",5640.15144947169,2008,2,376.010096631446,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",168540,424,8480,"g",239202.598211867,2008,2,564.157071254403,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","25 kilogram","tylosinfosfat",29360.5,13,8.125,"g",41670.2734353834,2008,2,3205.40564887564,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","5 kilogram","tylosinfosfat",19371,33,4.125,"g",27492.5449742617,2008,2,833.107423462476,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",168324,332,39840,"g",238896.037388242,2008,2,719.566377675427,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",4345,5,25,"g",6166.69804930913,2008,2,1233.33960986183,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",51931,13,780,"g",73703.7506095909,2008,2,5669.51927766084,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",49729,124,620,"g",70578.5333243024,2008,2,569.181720357277,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",44548,252,315,"g",63225.3313465186,2008,2,250.894172009994,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",5056,8,1600,"g",7175.79409374153,2008,2,896.974261717692,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",5056,8,2000,"g",7175.79409374153,2008,2,896.974261717692,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1023,10,200,"g",1451.9061230019,2008,2,145.19061230019,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1023,10,250,"g",1451.9061230019,2008,2,145.19061230019,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",3113,22,440,"g",4418.16594418857,2008,2,200.825724735844,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",3113,22,726,"g",4418.16594418857,2008,2,200.825724735844,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",14820,30,3000,"g",21033.4787320509,2008,2,701.115957735031,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","dihydrostreptomycinsulfat",14820,30,4950,"g",21033.4787320509,2008,2,701.115957735031,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","10 x 100 milliliter","tiamulinvätefumarat",10980,5,1000,"g",15583.5085342726,2008,2,3116.70170685451,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",17070,60,1200,"g",24226.8206448117,2008,2,403.780344080195,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",30545,41,5125,"g",43351.3905445679,2008,2,1057.3509888919,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","5000 milliliter","tiamulinvätefumarat",156475,50,31250,"g",222079.189244107,2008,2,4441.58378488215,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., premix till medicinfoder 20 mg/g","Påse","25 kilogram","tiamulinvätefumarat",41211,19,9500,"g",58489.2504741263,2008,2,3078.38160390138,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., premix till medicinfoder 20 mg/g","Påse","5 kilogram","tiamulinvätefumarat",4696,8,800,"g",6664.85938769981,2008,2,833.107423462476,2008-02-01
200802,"Gris, animalieproduktion - 12","QJ01XQ02","Econor, premix till medicinfoder 10 %","Påse","25 kilogram","valnemulinhydroklorid",13377,1,2.6625,"g",18985.482118667,2008,2,18985.482118667,2008-02-01
200802,"Gris, sällskapsdjur - 50","QJ01CA04","Vetrimoxin vet., oral pasta 20 mg/g","Förfylld spruta","3 x 15 gram","amoxicillintrihydrat",222,1,1.035,"g",315.076402059063,2008,2,315.076402059063,2008-02-01
200802,"Gris, sällskapsdjur - 50","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",172,2,60,"g",244.113248442157,2008,2,122.056624221078,2008-02-01
200802,"Gris, sällskapsdjur - 50","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",592.5,1,360,"g",840.913370360336,2008,2,840.913370360336,2008-02-01
200802,"Gris, sällskapsdjur - 50","QJ01CR02","Synulox vet., tablett 200 mg/50 mg","Blister","10 styck","amoxicillintrihydrat",220,2,4.591,"g",312.237875914386,2008,2,156.118937957193,2008-02-01
200802,"Gris, sällskapsdjur - 50","QJ01CR02","Synulox vet., tablett 200 mg/50 mg","Blister","10 styck","kaliumklavulanat",220,2,1.1914,"g",312.237875914386,2008,2,156.118937957193,2008-02-01
200802,"Gris, sällskapsdjur - 50","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",1192.5,3,60,"g",1692.47121376321,2008,2,564.157071254403,2008-02-01
200802,"Gris, sällskapsdjur - 50","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",507,1,120,"g",719.566377675427,2008,2,719.566377675427,2008-02-01
200802,"Gris, sällskapsdjur - 50","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",510,5,100,"g",723.824166892441,2008,2,144.764833378488,2008-02-01
200802,"Gris, sällskapsdjur - 50","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",510,5,125,"g",723.824166892441,2008,2,144.764833378488,2008-02-01
200802,"Gris, sällskapsdjur - 50","QJ01XQ01","Denagard vet., premix till medicinfoder 20 mg/g","Påse","5 kilogram","tiamulinvätefumarat",587,1,100,"g",833.107423462476,2008,2,833.107423462476,2008-02-01
200802,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",539,2,300,"g",764.982795990247,2008,2,382.491397995123,2008-02-01
200802,"Svin - 120","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",763,2,40,"g",1082.89772419399,2008,2,541.448862096993,2008-02-01
200802,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",389.5,1,5,"g",552.802966675698,2008,2,552.802966675698,2008-02-01
200802,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",303431.5,904,37446.8,"g",430649.122934164,2008,2,476.381773157261,2008-02-01
200803,"Gris, animalieproduktion - 12","QJ01AA02","Pulmodox vet, premix till medicinfoder 5 %","Påse","5 kilogram","doxycyklinhyklat",3339,3,832.5,"g",4694.40458937198,2008,3,1564.80152979066,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",4431,7,791,"g",6229.68156199678,2008,3,889.954508856683,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",4717.5,51,576.3,"g",6632.48087761675,2008,3,130.048644659152,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","500 gram","oxitetracyklinhydroklorid",2695,7,770,"g",3788.98483628556,2008,3,541.283548040794,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","6 x 500 gram","oxitetracyklinhydroklorid",2011,1,660,"g",2827.32783145464,2008,3,2827.32783145464,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE01","Geepenil vet., pulv och vätska till inj-vätska, lösning 24 g","Flaska","24 gram","bensylpenicillinnatrium",154,1,576,"g",216.513419216318,2008,3,216.513419216318,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",5160,60,1800,"g",7254.60547504026,2008,3,120.910091250671,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",44437.5,75,27000,"g",62476.0718599034,2008,3,833.014291465379,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",5685,5,4500,"g",7992.7194041868,2008,3,1598.54388083736,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",945,7,525,"g",1328.60507246377,2008,3,189.800724637681,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",5932.5,3,4320,"g",8340.68739935588,2008,3,2780.22913311863,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","96 x 100 milliliter","bensylpenicillinprokainmonohydrat",3938,1,2880,"g",5536.55743424584,2008,3,5536.55743424584,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 5 x 100 milliliter","bensylpenicillinprokainmonohydrat",2088.5,1,1500,"g",2936.28750670961,2008,3,2936.28750670961,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",6228,72,2160,"g",8756.14009661836,2008,3,121.613056897477,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",3408,3,2700,"g",4791.41384863124,2008,3,1597.13794954375,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","25 x 100 milliliter","bensylpenicillinprokainmonohydrat",18296,16,12000,"g",25722.9189479334,2008,3,1607.68243424584,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1072,8,600,"g",1507.15834675255,2008,3,188.394793344069,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",40694.5,151,22650,"g",57213.671027912,2008,3,378.898483628556,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01DD90","Excenel vet., pulver till injektionsvätska, lösning","Injektionsflaska","1 gram","ceftiofurnatrium",1920,10,0.521,"g",2699.38808373591,2008,3,269.938808373591,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",10005,69,1380,"g",14066.3425925926,2008,3,203.860037573806,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",10005,69,276,"g",14066.3425925926,2008,3,203.860037573806,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin",22209.5,20,4800,"g",31225.0310654858,2008,3,1561.25155327429,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","trimetoprim",22209.5,20,960,"g",31225.0310654858,2008,3,1561.25155327429,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",3990,15,600,"g",5609.66586151369,2008,3,373.977724100912,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",3990,15,120,"g",5609.66586151369,2008,3,373.977724100912,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",137932.5,347,6940,"g",193923.6181562,2008,3,558.85768921095,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","25 kilogram","tylosinfosfat",29360.5,13,8.125,"g",41278.8457461084,2008,3,3175.29582662373,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","5 kilogram","tylosinfosfat",17610,30,3.75,"g",24758.4500805153,2008,3,825.28166935051,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",148551,293,35160,"g",208852.499597424,2008,3,712.807165861514,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01FA92","Aivlosin, oralt pulver 8,5 mg/g","Påse","3 kilogram","tylvalosintartrat",1420,4,10.2,"procent",1996.42243692968,2008,3,499.105609232421,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",7821,9,45,"g",10995.788647343,2008,3,1221.75429414922,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",24180,6,360,"g",33995.4186795491,2008,3,5665.90311325818,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",51906,129,645,"g",72976.269726248,2008,3,565.707517257736,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",33820,190,237.5,"g",47548.5963499732,2008,3,250.255770263017,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",4424,7,1400,"g",6219.84004294149,2008,3,888.54857756307,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",4424,7,1750,"g",6219.84004294149,2008,3,888.54857756307,2008-03-01
200803,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",103.5,1,20,"g",145.513888888889,2008,3,145.513888888889,2008-03-01
